day,day_of_year,weekday,hour,is_weekend,temp_c,load_kw,in_tariff_peak,is_demand_peak
126,127,0,17,0,34.0,1.2881,0,1
126,127,0,18,0,32.64,1.5999,1,1
126,127,0,19,0,30.4,0.9622,1,0
126,127,0,20,0,28.93,0.6119,1,0
126,127,0,21,0,26.42,0.4987,1,0
126,127,0,22,0,28.09,0.5901,0,0
126,127,0,23,0,26.51,0.5098,0,0
127,128,1,0,0,24.57,0.1662,0,0
127,128,1,1,0,23.26,0.1493,0,0
127,128,1,2,0,22.88,0.1671,0,0
127,128,1,3,0,22.59,0.166,0,0
127,128,1,4,0,23.37,0.1704,0,0
127,128,1,5,0,21.15,0.2851,0,0
127,128,1,6,0,26.79,0.9874,0,0
127,128,1,7,0,25.45,0.8431,0,0
127,128,1,8,0,27.79,0.2345,0,0
127,128,1,9,0,29.77,0.4166,0,0
127,128,1,10,0,32.13,0.5153,0,0
127,128,1,11,0,32.01,0.6507,0,0
127,128,1,12,0,33.37,0.9134,0,0
127,128,1,13,0,33.12,1.5819,0,1
127,128,1,14,0,34.54,1.0039,0,0
127,128,1,15,0,32.96,0.7674,0,0
127,128,1,16,0,31.05,0.5278,0,0
127,128,1,17,0,32.69,1.022,0,0
127,128,1,18,0,33.13,1.4565,1,1
127,128,1,19,0,31.08,1.3107,1,1
127,128,1,20,0,30.72,0.989,1,0
127,128,1,21,0,28.63,0.4562,1,0
127,128,1,22,0,28.0,0.6071,0,0
127,128,1,23,0,24.61,0.6797,0,0
128,129,2,0,0,26.69,0.1345,0,0
128,129,2,1,0,26.03,0.1642,0,0
128,129,2,2,0,24.74,0.1567,0,0
128,129,2,3,0,23.23,0.1735,0,0
128,129,2,4,0,24.08,0.13,0,0
128,129,2,5,0,22.69,0.1854,0,0
128,129,2,6,0,25.03,0.2535,0,0
128,129,2,7,0,24.62,0.2452,0,0
128,129,2,8,0,26.1,0.1391,0,0
128,129,2,9,0,30.13,0.383,0,0
128,129,2,10,0,29.08,0.4678,0,0
128,129,2,11,0,30.97,0.4572,0,0
128,129,2,12,0,34.08,0.8121,0,0
128,129,2,13,0,34.07,0.8387,0,0
128,129,2,14,0,32.69,0.7503,0,0
128,129,2,15,0,34.29,0.9479,0,0
128,129,2,16,0,34.38,0.8036,0,0
128,129,2,17,0,32.44,1.0406,0,0
128,129,2,18,0,34.44,1.5285,1,1
128,129,2,19,0,30.93,2.0127,1,1
128,129,2,20,0,32.54,2.0959,1,1
128,129,2,21,0,28.77,0.5594,1,0
128,129,2,22,0,25.26,0.7932,0,0
128,129,2,23,0,23.48,0.5746,0,0
129,130,3,0,0,25.14,0.1408,0,0
129,130,3,1,0,24.59,0.147,0,0
129,130,3,2,0,23.32,0.1296,0,0
129,130,3,3,0,23.81,0.1331,0,0
129,130,3,4,0,24.56,0.1404,0,0
129,130,3,5,0,24.26,0.2582,0,0
129,130,3,6,0,25.8,0.7801,0,0
129,130,3,7,0,25.01,0.6465,0,0
129,130,3,8,0,29.04,0.5047,0,0
129,130,3,9,0,27.86,0.292,0,0
129,130,3,10,0,30.01,0.389,0,0
129,130,3,11,0,31.49,0.5493,0,0
129,130,3,12,0,32.91,0.6924,0,0
129,130,3,13,0,34.71,0.8222,0,0
129,130,3,14,0,33.56,0.7773,0,0
129,130,3,15,0,34.52,0.733,0,0
129,130,3,16,0,33.37,0.7644,0,0
129,130,3,17,0,32.68,1.1763,0,0
129,130,3,18,0,33.41,1.6524,1,1
129,130,3,19,0,31.49,1.2095,1,1
129,130,3,20,0,30.29,1.5417,1,1
129,130,3,21,0,30.09,1.2094,1,0
129,130,3,22,0,27.31,0.4397,0,0
129,130,3,23,0,25.83,0.6143,0,0
130,131,4,0,0,24.9,0.1328,0,0
130,131,4,1,0,24.67,0.1892,0,0
130,131,4,2,0,24.18,0.1805,0,0
130,131,4,3,0,22.12,0.1851,0,0
130,131,4,4,0,22.85,0.1808,0,0
130,131,4,5,0,23.26,0.3342,0,0
130,131,4,6,0,24.34,0.8502,0,0
130,131,4,7,0,26.88,0.9846,0,0
130,131,4,8,0,28.37,0.2574,0,0
130,131,4,9,0,29.43,0.3189,0,0
130,131,4,10,0,29.22,1.3403,0,0
130,131,4,11,0,31.78,0.6534,0,0
130,131,4,12,0,33.03,0.6343,0,0
130,131,4,13,0,33.31,0.8264,0,0
130,131,4,14,0,35.52,2.0853,0,1
130,131,4,15,0,35.52,0.9722,0,0
130,131,4,16,0,33.39,0.6137,0,0
130,131,4,17,0,34.34,1.4719,0,1
130,131,4,18,0,33.29,1.4016,1,1
130,131,4,19,0,31.81,1.0824,1,0
130,131,4,20,0,30.92,1.0549,1,0
130,131,4,21,0,27.52,0.5159,1,0
130,131,4,22,0,28.95,0.5202,0,0
130,131,4,23,0,25.91,0.5064,0,0
131,132,5,0,1,24.63,0.146,0,0
131,132,5,1,1,24.55,0.1965,0,0
131,132,5,2,1,24.28,0.1277,0,0
131,132,5,3,1,24.24,0.1677,0,0
131,132,5,4,1,24.43,0.1312,0,0
131,132,5,5,1,24.55,0.3383,0,0
131,132,5,6,1,24.41,0.8365,0,0
131,132,5,7,1,28.08,0.2759,0,0
131,132,5,8,1,30.61,0.8582,0,0
131,132,5,9,1,31.01,0.8876,0,0
131,132,5,10,1,32.86,1.2285,0,0
131,132,5,11,1,32.05,1.0245,0,0
131,132,5,12,1,33.25,1.2054,0,0
131,132,5,13,1,34.59,2.4457,0,1
131,132,5,14,1,33.6,1.1359,0,0
131,132,5,15,1,35.47,1.5984,0,1
131,132,5,16,1,34.0,2.3935,0,1
131,132,5,17,1,33.38,1.095,0,0
131,132,5,18,1,32.59,1.3887,1,0
131,132,5,19,1,30.85,1.0601,1,0
131,132,5,20,1,29.35,0.9466,1,0
131,132,5,21,1,29.79,1.0619,1,0
131,132,5,22,1,27.42,0.4244,0,0
131,132,5,23,1,27.38,0.6219,0,0
132,133,6,0,1,24.81,0.1715,0,0
132,133,6,1,1,23.58,0.1477,0,0
132,133,6,2,1,25.16,0.1562,0,0
132,133,6,3,1,23.31,0.1812,0,0
132,133,6,4,1,24.56,0.1618,0,0
132,133,6,5,1,23.39,0.3149,0,0
132,133,6,6,1,27.2,0.7036,0,0
132,133,6,7,1,28.05,0.2534,0,0
132,133,6,8,1,27.87,0.1927,0,0
132,133,6,9,1,29.61,0.6149,0,0
132,133,6,10,1,29.91,0.5088,0,0
132,133,6,11,1,31.27,0.9358,0,0
132,133,6,12,1,33.53,1.3571,0,0
132,133,6,13,1,33.38,1.4147,0,0
132,133,6,14,1,36.76,1.8206,0,1
132,133,6,15,1,34.73,2.5884,0,1
132,133,6,16,1,34.23,1.3879,0,0
132,133,6,17,1,33.2,1.1745,0,0
132,133,6,18,1,33.14,1.5219,1,1
132,133,6,19,1,32.92,1.2929,1,0
132,133,6,20,1,29.0,0.608,1,0
132,133,6,21,1,29.17,0.9663,1,0
132,133,6,22,1,27.74,0.6877,0,0
132,133,6,23,1,25.71,0.384,0,0
133,134,0,0,0,24.42,0.1513,0,0
133,134,0,1,0,23.92,0.1524,0,0
133,134,0,2,0,23.78,0.1243,0,0
133,134,0,3,0,25.34,0.1465,0,0
133,134,0,4,0,23.88,0.1534,0,0
133,134,0,5,0,25.97,0.239,0,0
133,134,0,6,0,26.52,0.9061,0,0
133,134,0,7,0,26.0,0.6577,0,0
133,134,0,8,0,26.5,0.1668,0,0
133,134,0,9,0,30.08,0.5413,0,0
133,134,0,10,0,32.18,0.6759,0,0
133,134,0,11,0,32.07,0.5835,0,0
133,134,0,12,0,34.97,0.8746,0,0
133,134,0,13,0,33.41,1.6356,0,1
133,134,0,14,0,33.79,0.7897,0,0
133,134,0,15,0,36.46,1.0068,0,0
133,134,0,16,0,35.9,2.0568,0,1
133,134,0,17,0,34.55,1.5809,0,0
133,134,0,18,0,34.0,1.6524,1,1
133,134,0,19,0,30.99,1.6049,1,0
133,134,0,20,0,28.5,0.9455,1,0
133,134,0,21,0,30.05,0.7717,1,0
133,134,0,22,0,25.24,0.724,0,0
133,134,0,23,0,27.19,0.5001,0,0
134,135,1,0,0,26.98,0.1488,0,0
134,135,1,1,0,25.41,0.1401,0,0
134,135,1,2,0,24.48,0.1277,0,0
134,135,1,3,0,23.18,0.1685,0,0
134,135,1,4,0,25.57,0.1225,0,0
134,135,1,5,0,25.17,0.1946,0,0
134,135,1,6,0,25.88,0.2486,0,0
134,135,1,7,0,27.48,0.8421,0,0
134,135,1,8,0,26.2,0.1541,0,0
134,135,1,9,0,28.43,0.2865,0,0
134,135,1,10,0,30.14,0.4118,0,0
134,135,1,11,0,33.46,0.719,0,0
134,135,1,12,0,34.46,0.6844,0,0
134,135,1,13,0,33.44,0.6875,0,0
134,135,1,14,0,36.22,0.971,0,0
134,135,1,15,0,37.55,0.9951,0,0
134,135,1,16,0,34.95,0.9605,0,0
134,135,1,17,0,35.05,1.5512,0,1
134,135,1,18,0,32.61,1.3755,1,1
134,135,1,19,0,32.29,1.9057,1,1
134,135,1,20,0,30.76,1.1868,1,0
134,135,1,21,0,31.04,1.0256,1,0
134,135,1,22,0,27.57,0.5102,0,0
134,135,1,23,0,27.23,0.3855,0,0
135,136,2,0,0,26.17,0.1657,0,0
135,136,2,1,0,25.38,0.1478,0,0
135,136,2,2,0,24.92,0.1418,0,0
135,136,2,3,0,23.61,0.1874,0,0
135,136,2,4,0,24.56,0.164,0,0
135,136,2,5,0,26.29,0.2813,0,0
135,136,2,6,0,26.24,0.9661,0,0
135,136,2,7,0,26.49,0.2111,0,0
135,136,2,8,0,29.37,0.4357,0,0
135,136,2,9,0,31.14,0.5502,0,0
135,136,2,10,0,31.14,1.3115,0,0
135,136,2,11,0,31.19,0.6218,0,0
135,136,2,12,0,33.07,0.8775,0,0
135,136,2,13,0,35.07,0.7833,0,0
135,136,2,14,0,38.61,0.9413,0,0
135,136,2,15,0,35.6,0.9779,0,0
135,136,2,16,0,36.45,0.9694,0,0
135,136,2,17,0,35.63,1.5661,0,1
135,136,2,18,0,31.56,1.3119,1,0
135,136,2,19,0,32.4,1.5055,1,1
135,136,2,20,0,32.48,2.1171,1,1
135,136,2,21,0,30.03,0.8317,1,0
135,136,2,22,0,28.89,0.5077,0,0
135,136,2,23,0,26.29,0.5238,0,0
136,137,3,0,0,26.7,0.1608,0,0
136,137,3,1,0,26.01,0.1308,0,0
136,137,3,2,0,25.45,0.1801,0,0
136,137,3,3,0,21.86,0.1524,0,0
136,137,3,4,0,22.64,0.1912,0,0
136,137,3,5,0,26.25,0.3311,0,0
136,137,3,6,0,26.9,0.7186,0,0
136,137,3,7,0,27.8,1.0339,0,0
136,137,3,8,0,30.87,0.9186,0,0
136,137,3,9,0,29.8,0.3322,0,0
136,137,3,10,0,31.01,0.5364,0,0
136,137,3,11,0,32.76,0.681,0,0
136,137,3,12,0,34.58,0.9308,0,0
136,137,3,13,0,35.06,0.9042,0,0
136,137,3,14,0,34.0,0.8029,0,0
136,137,3,15,0,35.91,1.0005,0,0
136,137,3,16,0,33.76,0.7461,0,0
136,137,3,17,0,34.23,1.4306,0,1
136,137,3,18,0,33.86,1.5589,1,1
136,137,3,19,0,30.88,1.2129,1,0
136,137,3,20,0,32.06,1.9415,1,1
136,137,3,21,0,31.52,1.0329,1,0
136,137,3,22,0,30.99,0.9945,0,0
136,137,3,23,0,29.53,1.0519,0,0
137,138,4,0,0,25.49,0.1595,0,0
137,138,4,1,0,26.95,0.1855,0,0
137,138,4,2,0,23.9,0.1544,0,0
137,138,4,3,0,24.62,0.1641,0,0
137,138,4,4,0,26.38,0.1758,0,0
137,138,4,5,0,24.72,0.2045,0,0
137,138,4,6,0,25.25,0.79,0,0
137,138,4,7,0,29.08,0.9802,0,0
137,138,4,8,0,28.7,0.2881,0,0
137,138,4,9,0,29.6,0.4782,0,0
137,138,4,10,0,32.53,0.5766,0,0
137,138,4,11,0,33.97,0.8391,0,0
137,138,4,12,0,34.22,0.7679,0,0
137,138,4,13,0,36.44,1.0054,0,0
137,138,4,14,0,36.19,0.8342,0,0
137,138,4,15,0,36.78,1.0649,0,0
137,138,4,16,0,37.51,1.0553,0,0
137,138,4,17,0,35.28,1.5324,0,1
137,138,4,18,0,32.23,1.3645,1,1
137,138,4,19,0,32.79,1.2953,1,1
137,138,4,20,0,30.69,0.8526,1,0
137,138,4,21,0,30.39,1.2099,1,0
137,138,4,22,0,30.13,1.1629,0,0
137,138,4,23,0,27.96,0.5693,0,0
138,139,5,0,1,27.13,0.1537,0,0
138,139,5,1,1,24.69,0.1421,0,0
138,139,5,2,1,23.56,0.1464,0,0
138,139,5,3,1,24.88,0.1893,0,0
138,139,5,4,1,25.18,0.1948,0,0
138,139,5,5,1,25.91,0.2182,0,0
138,139,5,6,1,25.12,0.7298,0,0
138,139,5,7,1,28.86,0.8157,0,0
138,139,5,8,1,28.94,0.292,0,0
138,139,5,9,1,28.51,1.3478,0,0
138,139,5,10,1,32.43,2.1723,0,1
138,139,5,11,1,33.65,1.2654,0,0
138,139,5,12,1,34.44,1.5249,0,0
138,139,5,13,1,34.19,1.56,0,0
138,139,5,14,1,33.56,1.1859,0,0
138,139,5,15,1,37.18,1.7247,0,1
138,139,5,16,1,34.26,1.5064,0,0
138,139,5,17,1,35.44,1.4212,0,0
138,139,5,18,1,33.23,1.3451,1,0
138,139,5,19,1,34.09,1.6893,1,1
138,139,5,20,1,32.49,1.2559,1,0
138,139,5,21,1,29.88,0.7608,1,0
138,139,5,22,1,27.15,0.5546,0,0
138,139,5,23,1,25.64,0.5237,0,0
139,140,6,0,1,26.89,0.1725,0,0
139,140,6,1,1,25.49,0.1708,0,0
139,140,6,2,1,26.41,0.1384,0,0
139,140,6,3,1,25.17,0.1705,0,0
139,140,6,4,1,24.57,0.18,0,0
139,140,6,5,1,24.65,0.236,0,0
139,140,6,6,1,25.81,0.3078,0,0
139,140,6,7,1,26.88,0.7021,0,0
139,140,6,8,1,28.42,0.1539,0,0
139,140,6,9,1,28.85,0.2316,0,0
139,140,6,10,1,31.92,0.8727,0,0
139,140,6,11,1,32.33,1.1115,0,0
139,140,6,12,1,33.26,2.1053,0,0
139,140,6,13,1,33.68,1.3242,0,0
139,140,6,14,1,38.05,1.5868,0,0
139,140,6,15,1,35.63,2.5503,0,1
139,140,6,16,1,34.9,1.4363,0,0
139,140,6,17,1,34.87,2.5354,0,1
139,140,6,18,1,37.38,2.2625,1,1
139,140,6,19,1,32.25,1.8402,1,0
139,140,6,20,1,32.57,2.0427,1,0
139,140,6,21,1,29.48,1.0607,1,0
139,140,6,22,1,26.97,0.5065,0,0
139,140,6,23,1,28.74,0.7212,0,0
140,141,0,0,0,25.44,0.1264,0,0
140,141,0,1,0,25.25,0.1457,0,0
140,141,0,2,0,26.53,0.1618,0,0
140,141,0,3,0,26.46,0.1254,0,0
140,141,0,4,0,24.61,0.139,0,0
140,141,0,5,0,24.92,0.3121,0,0
140,141,0,6,0,27.05,0.7879,0,0
140,141,0,7,0,29.01,0.8245,0,0
140,141,0,8,0,29.62,0.5956,0,0
140,141,0,9,0,29.79,0.3558,0,0
140,141,0,10,0,32.23,0.5829,0,0
140,141,0,11,0,32.94,0.7176,0,0
140,141,0,12,0,35.25,0.7719,0,0
140,141,0,13,0,36.69,1.1265,0,0
140,141,0,14,0,34.94,0.9246,0,0
140,141,0,15,0,38.62,1.0052,0,0
140,141,0,16,0,36.11,0.8178,0,0
140,141,0,17,0,34.71,1.3337,0,0
140,141,0,18,0,33.62,1.622,1,1
140,141,0,19,0,32.68,2.1274,1,1
140,141,0,20,0,30.94,1.6796,1,1
140,141,0,21,0,29.89,0.9414,1,0
140,141,0,22,0,28.68,0.5542,0,0
140,141,0,23,0,28.69,0.3855,0,0
141,142,1,0,0,26.82,0.144,0,0
141,142,1,1,0,25.89,0.1588,0,0
141,142,1,2,0,24.07,0.1736,0,0
141,142,1,3,0,26.05,0.1834,0,0
141,142,1,4,0,25.56,0.1257,0,0
141,142,1,5,0,26.79,0.1913,0,0
141,142,1,6,0,26.39,0.8741,0,0
141,142,1,7,0,28.14,0.9295,0,0
141,142,1,8,0,29.3,0.5606,0,0
141,142,1,9,0,30.13,0.515,0,0
141,142,1,10,0,33.25,0.656,0,0
141,142,1,11,0,33.62,0.6752,0,0
141,142,1,12,0,34.48,0.7177,0,0
141,142,1,13,0,35.48,0.9483,0,0
141,142,1,14,0,36.04,1.0498,0,0
141,142,1,15,0,37.09,0.9171,0,0
141,142,1,16,0,35.4,0.8758,0,0
141,142,1,17,0,36.9,2.4013,0,1
141,142,1,18,0,35.03,1.7386,1,1
141,142,1,19,0,33.35,2.23,1,1
141,142,1,20,0,34.34,1.5195,1,0
141,142,1,21,0,30.02,1.0396,1,0
141,142,1,22,0,29.0,0.4495,0,0
141,142,1,23,0,28.49,0.5103,0,0
142,143,2,0,0,25.79,0.1471,0,0
142,143,2,1,0,26.75,0.1347,0,0
142,143,2,2,0,26.16,0.1793,0,0
142,143,2,3,0,26.06,0.1197,0,0
142,143,2,4,0,27.07,0.1636,0,0
142,143,2,5,0,24.2,0.3471,0,0
142,143,2,6,0,28.32,0.2165,0,0
142,143,2,7,0,27.69,0.2668,0,0
142,143,2,8,0,28.04,0.2746,0,0
142,143,2,9,0,32.43,0.6222,0,0
142,143,2,10,0,34.05,0.8574,0,0
142,143,2,11,0,32.95,0.7602,0,0
142,143,2,12,0,35.96,0.9239,0,0
142,143,2,13,0,37.03,0.9986,0,0
142,143,2,14,0,36.6,1.0092,0,0
142,143,2,15,0,35.71,0.9441,0,0
142,143,2,16,0,38.86,0.9892,0,0
142,143,2,17,0,34.94,1.4538,0,1
142,143,2,18,0,34.6,1.6855,1,1
142,143,2,19,0,32.72,1.4111,1,0
142,143,2,20,0,32.54,1.5464,1,1
142,143,2,21,0,31.2,1.2168,1,0
142,143,2,22,0,28.09,0.5104,0,0
142,143,2,23,0,29.99,1.1202,0,0
143,144,3,0,0,28.37,0.1481,0,0
143,144,3,1,0,26.51,0.1341,0,0
143,144,3,2,0,24.63,0.1867,0,0
143,144,3,3,0,23.95,0.1303,0,0
143,144,3,4,0,27.47,0.1689,0,0
143,144,3,5,0,24.83,0.2132,0,0
143,144,3,6,0,24.85,0.8012,0,0
143,144,3,7,0,28.07,0.9209,0,0
143,144,3,8,0,29.74,0.6317,0,0
143,144,3,9,0,30.77,1.7465,0,0
143,144,3,10,0,34.4,0.8975,0,0
143,144,3,11,0,33.28,0.8126,0,0
143,144,3,12,0,35.83,1.1014,0,0
143,144,3,13,0,35.68,1.0341,0,0
143,144,3,14,0,36.49,0.9998,0,0
143,144,3,15,0,38.04,1.0101,0,0
143,144,3,16,0,38.03,0.9213,0,0
143,144,3,17,0,36.16,1.8559,0,1
143,144,3,18,0,35.82,1.9417,1,1
143,144,3,19,0,34.32,1.8382,1,1
143,144,3,20,0,32.85,1.2171,1,0
143,144,3,21,0,32.45,1.5343,1,0
143,144,3,22,0,29.6,1.0603,0,0
143,144,3,23,0,28.74,0.685,0,0
144,145,4,0,0,26.72,0.1545,0,0
144,145,4,1,0,26.22,0.1388,0,0
144,145,4,2,0,26.25,0.1338,0,0
144,145,4,3,0,26.87,0.1344,0,0
144,145,4,4,0,26.11,0.1193,0,0
144,145,4,5,0,26.35,0.2037,0,0
144,145,4,6,0,27.02,1.0143,0,0
144,145,4,7,0,28.45,0.7795,0,0
144,145,4,8,0,28.36,0.1247,0,0
144,145,4,9,0,31.47,0.5651,0,0
144,145,4,10,0,32.88,0.5882,0,0
144,145,4,11,0,33.58,0.9098,0,0
144,145,4,12,0,34.05,0.8833,0,0
144,145,4,13,0,36.66,0.9614,0,0
144,145,4,14,0,35.84,1.0294,0,0
144,145,4,15,0,35.36,1.1583,0,0
144,145,4,16,0,35.81,1.0135,0,0
144,145,4,17,0,36.54,1.8233,0,1
144,145,4,18,0,35.45,1.8726,1,1
144,145,4,19,0,33.9,1.4424,1,0
144,145,4,20,0,31.57,1.6054,1,1
144,145,4,21,0,32.45,1.4241,1,0
144,145,4,22,0,29.28,1.0269,0,0
144,145,4,23,0,29.89,1.043,0,0
145,146,5,0,1,29.15,0.3293,0,0
145,146,5,1,1,26.53,0.1567,0,0
145,146,5,2,1,24.75,0.1413,0,0
145,146,5,3,1,27.82,0.183,0,0
145,146,5,4,1,26.66,0.1665,0,0
145,146,5,5,1,28.38,0.3131,0,0
145,146,5,6,1,29.73,0.7719,0,0
145,146,5,7,1,27.8,0.1936,0,0
145,146,5,8,1,33.05,1.0417,0,0
145,146,5,9,1,31.4,0.8007,0,0
145,146,5,10,1,30.58,1.7701,0,0
145,146,5,11,1,30.65,0.7406,0,0
145,146,5,12,1,37.59,1.7168,0,0
145,146,5,13,1,34.67,1.4559,0,0
145,146,5,14,1,37.45,1.4949,0,0
145,146,5,15,1,36.93,1.7226,0,0
145,146,5,16,1,38.02,1.7575,0,0
145,146,5,17,1,36.85,2.3912,0,1
145,146,5,18,1,35.36,1.8673,1,1
145,146,5,19,1,35.15,2.0978,1,1
145,146,5,20,1,31.75,1.3617,1,0
145,146,5,21,1,31.83,1.0307,1,0
145,146,5,22,1,30.2,1.034,0,0
145,146,5,23,1,28.62,0.5702,0,0
146,147,6,0,1,28.96,0.1761,0,0
146,147,6,1,1,27.66,0.175,0,0
146,147,6,2,1,28.12,0.1322,0,0
146,147,6,3,1,27.47,0.1812,0,0
146,147,6,4,1,26.67,0.1304,0,0
146,147,6,5,1,25.89,0.236,0,0
146,147,6,6,1,26.22,0.7932,0,0
146,147,6,7,1,29.18,0.9969,0,0
146,147,6,8,1,30.28,0.7337,0,0
146,147,6,9,1,31.8,0.9676,0,0
146,147,6,10,1,33.65,1.1563,0,0
146,147,6,11,1,34.57,1.3102,0,0
146,147,6,12,1,36.71,2.2824,0,0
146,147,6,13,1,36.69,2.1797,0,0
146,147,6,14,1,36.3,2.5994,0,1
146,147,6,15,1,38.82,2.8091,0,1
146,147,6,16,1,37.4,1.6163,0,0
146,147,6,17,1,36.03,1.6764,0,0
146,147,6,18,1,34.73,1.8688,1,0
146,147,6,19,1,34.66,2.3408,1,1
146,147,6,20,1,32.03,1.3639,1,0
146,147,6,21,1,33.26,1.7824,1,0
146,147,6,22,1,28.63,0.6699,0,0
146,147,6,23,1,29.88,0.9789,0,0
147,148,0,0,0,28.38,0.1297,0,0
147,148,0,1,0,27.98,0.1514,0,0
147,148,0,2,0,26.86,0.1474,0,0
147,148,0,3,0,26.94,0.1672,0,0
147,148,0,4,0,27.64,0.187,0,0
147,148,0,5,0,27.59,0.3596,0,0
147,148,0,6,0,27.18,0.3531,0,0
147,148,0,7,0,28.56,0.3474,0,0
147,148,0,8,0,29.72,0.5879,0,0
147,148,0,9,0,31.96,0.5544,0,0
147,148,0,10,0,30.73,0.4843,0,0
147,148,0,11,0,33.33,0.8499,0,0
147,148,0,12,0,36.65,1.9144,0,1
147,148,0,13,0,35.85,0.9468,0,0
147,148,0,14,0,34.81,0.8207,0,0
147,148,0,15,0,36.74,1.1033,0,0
147,148,0,16,0,36.84,1.0632,0,0
147,148,0,17,0,36.31,1.4119,0,0
147,148,0,18,0,34.35,1.6162,1,1
147,148,0,19,0,32.33,1.5282,1,0
147,148,0,20,0,33.45,2.2141,1,1
147,148,0,21,0,30.99,1.0566,1,0
147,148,0,22,0,30.51,1.013,0,0
147,148,0,23,0,27.42,0.7347,0,0
148,149,1,0,0,28.48,0.1367,0,0
148,149,1,1,0,26.38,0.1438,0,0
148,149,1,2,0,27.47,0.121,0,0
148,149,1,3,0,26.5,0.1753,0,0
148,149,1,4,0,26.39,0.1693,0,0
148,149,1,5,0,28.34,0.3194,0,0
148,149,1,6,0,25.82,0.6828,0,0
148,149,1,7,0,29.17,1.3423,0,0
148,149,1,8,0,28.98,0.1701,0,0
148,149,1,9,0,32.85,0.6509,0,0
148,149,1,10,0,33.79,0.7654,0,0
148,149,1,11,0,35.63,0.7821,0,0
148,149,1,12,0,36.26,0.9871,0,0
148,149,1,13,0,36.65,0.9923,0,0
148,149,1,14,0,36.57,0.9958,0,0
148,149,1,15,0,36.98,1.0877,0,0
148,149,1,16,0,37.69,1.023,0,0
148,149,1,17,0,35.95,1.7351,0,1
148,149,1,18,0,36.52,2.0393,1,1
148,149,1,19,0,33.82,1.6578,1,1
148,149,1,20,0,32.63,1.5772,1,0
148,149,1,21,0,31.44,1.4732,1,0
148,149,1,22,0,30.46,1.1098,0,0
148,149,1,23,0,28.32,0.6636,0,0
149,150,2,0,0,27.85,0.169,0,0
149,150,2,1,0,29.06,0.3434,0,0
149,150,2,2,0,27.29,0.1465,0,0
149,150,2,3,0,26.69,0.16,0,0
149,150,2,4,0,28.07,0.1408,0,0
149,150,2,5,0,27.52,0.349,0,0
149,150,2,6,0,27.28,0.1728,0,0
149,150,2,7,0,28.6,0.2659,0,0
149,150,2,8,0,29.62,0.6538,0,0
149,150,2,9,0,33.68,0.8906,0,0
149,150,2,10,0,35.52,0.969,0,0
149,150,2,11,0,36.24,0.9384,0,0
149,150,2,12,0,35.36,0.8623,0,0
149,150,2,13,0,35.89,1.0033,0,0
149,150,2,14,0,38.14,0.9412,0,0
149,150,2,15,0,37.86,0.9558,0,0
149,150,2,16,0,36.24,1.0388,0,0
149,150,2,17,0,35.09,2.6103,0,1
149,150,2,18,0,36.74,1.8862,1,0
149,150,2,19,0,34.42,1.8962,1,1
149,150,2,20,0,35.12,2.4586,1,1
149,150,2,21,0,32.99,1.3821,1,0
149,150,2,22,0,32.47,1.4572,0,0
149,150,2,23,0,31.17,1.2699,0,0
150,151,3,0,0,30.23,0.5083,0,0
150,151,3,1,0,28.0,0.1341,0,0
150,151,3,2,0,26.09,0.1795,0,0
150,151,3,3,0,27.22,0.1475,0,0
150,151,3,4,0,25.19,0.1778,0,0
150,151,3,5,0,27.38,0.28,0,0
150,151,3,6,0,25.96,0.8404,0,0
150,151,3,7,0,31.39,1.5373,0,0
150,151,3,8,0,29.86,0.5735,0,0
150,151,3,9,0,32.42,0.5441,0,0
150,151,3,10,0,33.27,0.6822,0,0
150,151,3,11,0,35.27,1.7375,0,1
150,151,3,12,0,36.48,1.1286,0,0
150,151,3,13,0,37.24,0.9876,0,0
150,151,3,14,0,37.35,0.9977,0,0
150,151,3,15,0,38.91,1.1315,0,0
150,151,3,16,0,37.43,1.0012,0,0
150,151,3,17,0,37.12,1.936,0,1
150,151,3,18,0,35.71,2.0569,1,1
150,151,3,19,0,35.21,1.5592,1,0
150,151,3,20,0,34.72,1.6098,1,0
150,151,3,21,0,32.73,1.369,1,0
150,151,3,22,0,31.57,1.4067,0,0
150,151,3,23,0,29.32,0.9485,0,0
151,152,4,0,0,29.89,0.413,0,0
151,152,4,1,0,25.77,0.136,0,0
151,152,4,2,0,27.21,0.157,0,0
151,152,4,3,0,26.27,0.1732,0,0
151,152,4,4,0,26.54,0.1684,0,0
151,152,4,5,0,27.14,0.3339,0,0
151,152,4,6,0,29.94,1.1718,0,0
151,152,4,7,0,28.19,0.9718,0,0
151,152,4,8,0,30.09,0.5807,0,0
151,152,4,9,0,34.22,0.8266,0,0
151,152,4,10,0,32.34,0.6328,0,0
151,152,4,11,0,37.16,0.898,0,0
151,152,4,12,0,34.86,0.8105,0,0
151,152,4,13,0,36.64,0.9089,0,0
151,152,4,14,0,35.26,0.9882,0,0
151,152,4,15,0,36.84,0.913,0,0
151,152,4,16,0,36.02,0.9242,0,0
151,152,4,17,0,35.99,1.8351,0,1
151,152,4,18,0,36.4,1.8149,1,0
151,152,4,19,0,35.58,2.7267,1,1
151,152,4,20,0,35.56,2.0657,1,1
151,152,4,21,0,32.04,1.5617,1,0
151,152,4,22,0,33.67,1.5779,0,0
151,152,4,23,0,30.05,0.986,0,0
152,153,5,0,1,28.49,0.1644,0,0
